event_date,buy_date,topic,topic_display,instrument,post_count,avg_sentiment,sentiment_label,total_engagement,platform,headline_text,buy_price,presidency_era,in_office,return_1d_pct,value_1d,return_1w_pct,value_1w,return_1m_pct,value_1m
2012-08-07,2012-08-07,iran_geopolitics,Iran & Geopolitics,oil,2,0.0,neutral,265,Twitter,Wrong--@BarackObama's '08 campaign manager & current Senior WH Advisor collected $100G fee from Iranian affiliate http://wapo.st/Q0Nckk ,93.67,Not President (Pre-2017),Not In Office,-0.3416,99658.38,-0.2562,99743.78,1.9857,101985.69
2012-08-16,2012-08-16,iran_geopolitics,Iran & Geopolitics,oil,3,-0.3761,negative,2340,Twitter,"I always said @BarackObama will attack Iran, in some form, prior to the election.",95.6,Not President (Pre-2017),Not In Office,0.4289,100428.87,0.7008,100700.84,1.0669,101066.95
2012-08-31,2012-08-31,iran_geopolitics,Iran & Geopolitics,oil,1,0.6249,positive,177,Twitter,We have all the cards. Now is the time to make a great deal with Iran.,96.47,Not President (Pre-2017),Not In Office,-1.2128,98787.19,-0.0518,99948.17,-4.136,95864.0
2012-09-06,2012-09-06,iran_geopolitics,Iran & Geopolitics,oil,1,0.68,positive,386,Twitter,"Iran is flying supply planes to Syria through Iraqi airspace. Thank you, United States, for making this possible!",95.53,Not President (Pre-2017),Not In Office,0.9316,100931.64,2.9101,102910.08,-6.4901,93509.89
2012-09-10,2012-09-10,iran_geopolitics,Iran & Geopolitics,oil,1,-0.4404,negative,33,Twitter,"Flashback: ""Trump, Others Tweet for Release of Condemned Iranian Pastor""  http://bit.ly/O8pO4C  #Nadarkhani was released this past Saturday.",96.54,Not President (Pre-2017),Not In Office,0.6526,100652.58,0.0829,100082.87,-5.4796,94520.41
2012-09-12,2012-09-12,iran_geopolitics,Iran & Geopolitics,oil,2,-0.4267,negative,407,Twitter,"""Those who refuse to draw red line to Iran don't have the moral right to put a red line to @Israel."" -- @IsraeliPM @netanyahu",97.01,Not President (Pre-2017),Not In Office,1.3401,101340.07,-5.185,94814.97,-5.3087,94691.27
2012-09-18,2012-09-18,iran_geopolitics,Iran & Geopolitics,oil,1,0.3612,positive,168,Twitter,The majority of Americans agree with @MittRomney's comments on @Israel and Iran.,95.29,Not President (Pre-2017),Not In Office,-3.4736,96526.39,-4.1138,95886.24,-3.3477,96652.32
2012-09-25,2012-09-25,iran_geopolitics,Iran & Geopolitics,oil,1,-0.34,negative,398,Twitter,Coincidence? Obama and Ahmadinejad each describe @Israel's warning over the Iranian nuclear program as just 'noise' http://bit.ly/Sf3s2d ,91.37,Not President (Pre-2017),Not In Office,-1.5213,98478.71,0.5691,100569.11,-5.8225,94177.52
2012-10-02,2012-10-02,iran_geopolitics,Iran & Geopolitics,oil,1,-0.6249,negative,1618,Twitter,"Under Obama, Iran has taken over Iraq, Al Qaeda has taken over Libya, the Muslim Brotherhood now controls Egypt. Worst foreign policy ever.",91.89,Not President (Pre-2017),Not In Office,-4.081,95919.03,0.5441,100544.13,-5.2236,94776.36
2012-10-09,2012-10-09,iran_geopolitics,Iran & Geopolitics,oil,1,-0.4215,negative,48847,Twitter,Now that Obama’s poll numbers are in tailspin – watch for him to launch a strike in Libya or Iran. He is desperate.,92.39,Not President (Pre-2017),Not In Office,-1.2339,98766.1,-0.3247,99675.29,-7.9013,92098.71
